# Vx    Vy    w    Cx    Cy
-4.272188201568467153e-02 -1.419366615818421218e-01 2.395348453190173851e-02 1.552224869830625096e+02 5.038386511807036641e+02
-7.420987873793716272e-02 -9.547784894016311807e-02 2.431756237473524374e-02 1.559729209353651527e+02 5.063472137817151975e+02
-8.196026774222056610e-03 -1.055391011380750199e-01 2.376905401658122724e-02 1.548213241046447308e+02 5.005185394281448907e+02
-6.483737511570772383e-02 -8.891049580091120452e-02 2.366124874548286919e-02 1.536790390036476879e+02 5.074219781919176171e+02
-1.144589595673837779e-01 -1.653962710947740056e-01 2.394008452425292963e-02 1.526910224912868159e+02 5.080907404061606485e+02
-5.254151963557412292e-02 -5.884298315170212457e-02 2.366480793827818382e-02 1.585843265012166228e+02 5.055943730909908709e+02
-2.416413429408197783e-02 -1.187631930524255808e-01 2.235781612898975548e-02 1.520999487080585766e+02 5.105315190254314075e+02
-4.807963190964768124e-02 -6.640267270496393037e-02 2.206618092473398851e-02 1.545405616212127882e+02 5.113612710053223509e+02
-5.633689144895558110e-02 -8.481304928819140276e-02 2.228789335629667231e-02 1.524688720466629945e+02 5.088772339662806417e+02
1.027925176298957397e-02 -4.392849738983758273e-02 2.234620736350304351e-02 1.544445521217309363e+02 5.048259354614237395e+02
2.734303120252477241e-03 -5.729172808147629803e-02 2.197421235793519181e-02 1.524176003280181249e+02 5.040642978770610512e+02
3.930723996350444366e-02 -9.699657447099741491e-05 2.238503521718097911e-02 1.533933026537070816e+02 4.983923348883942026e+02
8.816258895442621521e-03 -2.812017451959093403e-02 2.250521942453040727e-02 1.559533486320140980e+02 4.988884567113153707e+02
-1.133248734112428380e-01 -5.219052893281643166e-04 2.224647321602493677e-02 1.582238336010317710e+02 5.069809257704137622e+02
-3.245479937995047331e-02 -1.053831195653196114e-02 2.206728124596184226e-02 1.587498351384917612e+02 5.023232573515338686e+02
1.811721216599923578e-02 -2.331667252128656956e-02 2.204642928003158059e-02 1.616615403054273372e+02 4.991441169713589261e+02
-2.848093062744783219e-03 -6.448208937255424378e-02 2.152186184550645628e-02 1.586613843740934158e+02 5.003036518524643839e+02
-3.426705249549569232e-02 -8.152161741558038022e-02 2.115841274401887573e-02 1.558957074227237172e+02 5.030356233362518878e+02
-3.886714388609299048e-02 -3.586045108737127146e-02 2.070476428799356700e-02 1.578917297410431786e+02 5.065589882576706486e+02
-5.928174935218991082e-02 -2.273286231821425030e-01 2.010184818288409531e-02 1.421884016662795602e+02 5.082160269954194973e+02
-4.193978758880920199e-02 -9.601025947070743194e-02 1.966208131282650221e-02 1.436070552122837967e+02 5.101509919099264039e+02
1.750985226136338516e-02 -5.315633045379189459e-02 1.930407146125978635e-02 1.414351295888437505e+02 5.094816685641208664e+02
-1.102700777215832526e-02 -1.018185189276162861e-01 1.837064201518978299e-02 1.253453377284614874e+02 5.226089605782278795e+02
2.291900134915961576e-03 -8.479481241145170323e-02 1.852837905233383625e-02 1.356765505838052377e+02 5.181614396832129614e+02
-1.662855653230579586e-02 -3.673750637651339301e-02 1.895249664368414341e-02 1.457362580108946588e+02 5.110444752393456156e+02
-1.168349940193084361e-03 -7.853624311173830475e-02 1.894525199775489235e-02 1.569624897616847363e+02 5.022491988861411301e+02
-1.599350063409797976e-02 -1.252911364719356546e-01 1.916525614037114730e-02 1.555536312136542847e+02 5.008691407631375796e+02
1.154296875128385004e-02 -1.032448375498065118e-01 1.886836350787975125e-02 1.562344350028163831e+02 5.042471044467148431e+02
-4.475561461985998364e-03 -1.540145744911064762e-01 1.905587750353689852e-02 1.531517727026907778e+02 4.999040153239383244e+02
-4.515752257255933877e-02 -1.818871109159393151e-01 1.865710201699711385e-02 1.539558229225062291e+02 5.040422293059488652e+02
-2.699596553698012727e-02 -1.870069970856929609e-01 1.816320501773858315e-02 1.570459825747618368e+02 5.038183076365280044e+02
1.281243016644116606e-02 -1.369241591031203076e-01 1.819281659387751368e-02 1.561550901452057474e+02 5.026648996919981300e+02
1.841840389771307387e-02 -1.224726019748373917e-01 1.825024572680447946e-02 1.597482187684905739e+02 4.957409856673623949e+02
-4.527032698425270674e-02 -1.368084459310049128e-01 1.792127336003416713e-02 1.589217020416037087e+02 5.017537055062443869e+02
8.086454321146839888e-03 -1.580009223789366202e-01 1.726862145059093745e-02 1.543474881135878434e+02 5.048500251292998655e+02
1.527960015069861413e-02 -1.995866964574941615e-01 1.747351624412489882e-02 1.591600732378893781e+02 4.984157949474606539e+02
4.215381056438000790e-02 -7.999135535067340708e-02 1.704721531297863704e-02 1.591810992497824202e+02 5.014651300545671120e+02
-2.309541417454537629e-02 -1.370692401331965460e-01 1.680428972886896175e-02 1.584184422102966607e+02 5.018642232045171454e+02
-2.898964057266077005e-02 -1.222840724001492130e-01 1.647283316908480441e-02 1.561177766282136474e+02 5.046246515447150500e+02
-8.604748462494097444e-03 -2.199492164324782506e-01 1.611648630479998318e-02 1.520924565397905610e+02 5.046316520650334496e+02
-5.925356101977922313e-02 -1.541508985803501652e-01 1.618564231711909149e-02 1.522323681016261787e+02 5.088283539607899115e+02
2.319130873091670118e-03 -1.202021446932182401e-02 1.575941593563260495e-02 1.606767118436483202e+02 5.070481221874783841e+02
-2.331664330227552900e-02 -6.966266123996125992e-02 1.600493995223561255e-02 1.572558905569423189e+02 4.996512532449314676e+02
-4.814574341185880180e-02 -9.286657683709187427e-02 1.560322951025220825e-02 1.567535135532582444e+02 5.096243075984405664e+02
3.879969877122804982e-04 -7.866898284210029069e-02 1.524439959208474978e-02 1.558093953631161810e+02 5.029906539168691211e+02
-3.136458043008628904e-02 -1.013266839392348712e-01 1.531033020218156536e-02 1.554374678142064283e+02 5.033594757786297009e+02
-4.071472073997259994e-02 -4.592770869358207830e-02 1.503105235244879892e-02 1.593469589833218265e+02 5.042327441567015285e+02
-2.728686897875811854e-02 -1.182663398683006378e-01 1.499668257391315908e-02 1.558957430797962331e+02 5.030330038131210131e+02
-8.710427322299657549e-02 -5.114573194952558299e-02 1.445207893882748292e-02 1.550567629910329970e+02 5.105911941576603112e+02
-8.153131559546301921e-02 -1.016371357360189576e-01 1.464758784434155858e-02 1.534272434583119207e+02 5.035698862847580131e+02
-2.107367141782780576e-02 -1.135026115012257864e-01 1.448878338843706710e-02 1.524697540855431441e+02 5.038994690134219923e+02
-5.510136849189452984e-02 -1.732726436869717335e-01 1.411313836086682851e-02 1.496299679159646132e+02 5.081587865543434077e+02
-8.298167576158411995e-02 -1.527792452944962964e-01 1.413899212420961608e-02 1.505961996344386762e+02 5.072013955886646954e+02
2.529588411649642474e-02 -1.513966836638704627e-01 1.397943990076085975e-02 1.484598093433924078e+02 5.020545657018383281e+02
1.987004723241623041e-02 -1.362284155743082037e-01 1.391490941727722627e-02 1.500190989254072349e+02 5.024371739752863846e+02
1.048794877038485701e-01 -1.788627711973854728e-01 1.371880881918498100e-02 1.473088830286424979e+02 5.022104110198300191e+02
1.084551495303120727e-01 -2.949719416341175723e-02 1.309295201968838605e-02 1.489158379637897553e+02 5.061128688014721320e+02
5.309367297269605018e-02 -3.569143944679280950e-02 1.333471280689171173e-02 1.544836983072292753e+02 5.045652603865519836e+02
1.136027959953914701e-01 -1.506998989358417779e-02 1.331484921963341748e-02 1.504865670609129893e+02 5.007789095370613381e+02
4.437169085797267737e-02 2.276145469141237915e-02 1.312380541179852117e-02 1.510641254801293201e+02 5.037774592073776603e+02
1.102441418289179798e-01 6.667509563440640608e-02 1.274126160748959187e-02 1.540359090838715019e+02 5.018876439331546067e+02
4.194577992696570806e-02 6.146264256411154009e-02 1.277122607643196676e-02 1.537898652352803310e+02 5.031849658591607977e+02
8.490203516612242207e-02 7.474963565513841057e-02 1.269412521143865186e-02 1.534108812593226787e+02 4.992133039713226026e+02
6.670085657579638561e-02 3.000698395705013802e-02 1.257065040767901126e-02 1.546930811993438510e+02 5.003775909395586154e+02
7.074760893543732831e-02 5.374036996204242800e-02 1.272204507851787576e-02 1.542583658196822114e+02 4.925503692643338809e+02
4.013419829135941863e-02 3.188549537166870951e-02 1.215419302513712912e-02 1.557892769163741775e+02 5.010995779883859313e+02
4.446660738396400470e-02 6.409701365489452358e-03 1.251378356771955074e-02 1.558814440543681314e+02 4.961132115313560007e+02
3.736364620233933315e-02 1.569510914147170463e-02 1.227396979287291925e-02 1.574511443094217498e+02 4.980422157803835148e+02
6.431165940569959216e-02 -1.709131414817900360e-02 1.215295288648906777e-02 1.569004540224096900e+02 4.961838549509042195e+02
8.108834145467386928e-03 -5.724993967757126224e-04 1.201523505859159423e-02 1.545063221086162173e+02 4.956316964436045396e+02
1.575575889357540629e-02 -9.314168616624397823e-02 1.171915400751573182e-02 1.488480603957250423e+02 5.047796127704016271e+02
2.157471188636047796e-02 -3.034211571380425118e-02 1.171578024247906490e-02 1.608944651189378874e+02 4.985006866509219776e+02
9.044261758731634432e-03 -5.936185904554789651e-03 1.142937204739647404e-02 1.546291552164078382e+02 5.021430600395332249e+02
3.372341738112114018e-02 -1.946804510075208702e-02 1.125717116343017202e-02 1.590925672754925699e+02 5.025545095998311353e+02
-2.169316265647373149e-02 -9.659692054227571323e-02 1.132954152742265616e-02 1.478790148483123801e+02 4.988812696631827635e+02
-1.061172840308885479e-02 -4.930227251625596361e-04 1.113815996955087005e-02 1.571474612399456134e+02 5.040878037831570850e+02
2.934600126652729332e-02 -3.925854829933925205e-02 1.101340125365251298e-02 1.550216971896953169e+02 5.042780580484964617e+02
1.839356895055637917e-02 -3.809517323208088529e-02 1.109049027908670833e-02 1.532640238144382465e+02 5.008552481553211919e+02
3.356817975159186174e-02 -1.216884879951248000e-01 1.089660341525222620e-02 1.509473612214622449e+02 4.961022511508161301e+02
4.314492016605556840e-02 -2.124066654091724682e-01 1.096903313765411683e-02 1.429645241528398572e+02 4.956808258558577336e+02
1.919590352293144495e-02 -1.664111278800605165e-01 1.098195782958878534e-02 1.504023624795948422e+02 4.986255210222034293e+02
5.241573485237645963e-02 -7.294181287168040317e-02 1.063237630700487185e-02 1.518072599735767483e+02 5.001855974951849362e+02
1.580048410567076386e-02 -2.695158811325092940e-01 1.060884972291785411e-02 1.426475706382105102e+02 4.996419408886259248e+02
2.572276381913034954e-02 -2.170498534247854716e-01 1.051823569755631384e-02 1.495899925630509415e+02 5.027918997306154552e+02
6.230841720341146611e-02 -1.302074106204856030e-01 1.054385851096683105e-02 1.551347624220730950e+02 4.924623502664049397e+02
1.356457112221105647e-02 -2.107384347929140977e-01 1.040707575514398554e-02 1.505753058708866945e+02 4.954602965012114169e+02
-2.922653750806034761e-02 -1.134148006936882558e-01 1.045294697791277448e-02 1.545589219230414244e+02 4.918510926809355510e+02
-2.275516393293175801e-03 -7.015835203538060838e-02 1.036240256453789359e-02 1.545929195280136810e+02 4.903516384499422429e+02
-1.185678286632532719e-02 -1.231855109400902953e-01 1.024678650896788598e-02 1.543673087685684209e+02 4.914058993279772949e+02
-6.127259608495938883e-03 -1.590356500558429698e-01 1.010954679917922851e-02 1.468570335892320884e+02 4.887984771320558934e+02
-4.932521661308952171e-02 -1.628056770948092258e-01 1.008202689550795686e-02 1.524044441436538193e+02 4.898758525729367079e+02
-4.445982689820991707e-02 -9.807612230652429375e-02 1.007663562040581919e-02 1.564574509239260180e+02 4.854416545664570890e+02
-8.619393391298932339e-02 -8.578008701714778805e-02 9.928103030747778210e-03 1.540509826467154255e+02 4.948012866584085145e+02
-6.468312240696549864e-02 -1.011992639288856050e-01 9.723374764079553007e-03 1.527616723882406120e+02 4.950154199543832760e+02
-1.108978391361425814e-01 -3.380819854051693163e-01 9.653008545330058268e-03 1.299905190277633835e+02 5.035834000758823095e+02
-6.999870861475721018e-02 -5.237222189256501154e-02 9.433737398672368754e-03 1.550721508564646172e+02 4.973193387252128446e+02
-5.072750324496292512e-02 -3.694251595642494140e-02 9.602467483028247555e-03 1.581230806144652945e+02 4.907861676278066625e+02
-1.892022151173629319e-01 -7.109138822674436475e-02 9.419048395994437939e-03 1.546639186204520229e+02 5.055836662865439166e+02
-1.424978152142364896e-01 -4.477077736255018897e-02 9.357930910231520780e-03 1.499088653702987415e+02 4.992188839615045026e+02
-1.997768141653540885e-01 -1.647627939833788691e-02 9.353243167471486999e-03 1.532333061575984345e+02 5.018126687071468268e+02
-1.823461369990625469e-01 -5.840889210353523292e-02 9.282256039075788626e-03 1.426581940328084102e+02 5.037157978508021188e+02
-1.851355485029544667e-01 -1.887253324373758603e-02 9.090349577914687632e-03 1.555986144645980858e+02 5.039211424029683144e+02
-2.378536787847720102e-01 2.929591263257987944e-03 9.401571811692439884e-03 1.559070831970223594e+02 4.979215195059423422e+02
-2.233731704607397894e-01 -3.536487938186914926e-02 9.135904308742618524e-03 1.500838034228730180e+02 4.980122764804144140e+02
-2.587513509934195044e-01 -2.223604924614623057e-01 9.073974117554306842e-03 1.407464473523345134e+02 5.101377507559366791e+02
-2.379265527906196387e-01 -2.772496129997431558e-01 8.951366956277745021e-03 1.392847173374905196e+02 5.098286315948857350e+02
-2.119218231119909812e-01 -2.581997904497451701e-01 8.625132884017085860e-03 1.436331526374214036e+02 5.131400252194910081e+02
-2.172690504093709452e-01 -3.746979477176007878e-01 9.057559123057716544e-03 1.326996080941804905e+02 5.050357745374369642e+02
-2.240505923157505019e-01 -3.189058822634250334e-01 8.299255145894400901e-03 1.329461344210313598e+02 5.274566017325506664e+02
-1.604141730514739295e-01 -4.306219302676992378e-01 8.874647298183886701e-03 1.336552336924030158e+02 5.071797421629083260e+02
-1.948483203299711530e-01 -3.978125615703118068e-01 8.618088160416363663e-03 1.339666772693428527e+02 5.144299451513588792e+02
-1.015903493485039027e-01 -3.863264279561924863e-01 8.132605524020303928e-03 1.076609704542512702e+02 5.225022390545526605e+02
-1.638162059427851480e-01 -2.927006201724107748e-01 8.568010282823066218e-03 1.419117348967465944e+02 5.161249683980643113e+02
-2.392161703634660685e-01 -4.912592525269008359e-01 8.501344356301183958e-03 1.289248950864629819e+02 5.145112029776055351e+02
-2.104311622774746871e-01 -3.903330960474425959e-01 8.410215682614107999e-03 1.391470327157791473e+02 5.178913339697979836e+02
-2.959251446697138133e-01 -5.011500902279013570e-01 8.441130054637023886e-03 1.420365431217152548e+02 5.188968205516150647e+02
-2.730568038859851332e-01 -5.120979961639312572e-01 8.694228897066032594e-03 1.498021165918708846e+02 5.012628104890990244e+02
-4.898053610908871258e-01 -7.193842052101105944e-01 8.120299320073054092e-03 1.277154822153524663e+02 5.351553491423019295e+02
-4.102396083037906371e-01 -7.094157977603318121e-01 8.480652343408730254e-03 1.416748268707142415e+02 5.129835449250662123e+02
-3.722973357463434940e-01 -6.419170756787299092e-01 8.197621353017863627e-03 1.411936037283010705e+02 5.199230765236036405e+02
-3.754727694709211194e-01 -8.650934830495959904e-01 8.293444112451328273e-03 1.323198464448323364e+02 5.194090357229840720e+02
-4.108072804442317039e-01 -8.321488960783257616e-01 8.272006160906269362e-03 1.379295306050550778e+02 5.195961599020655513e+02
-4.650890866998039774e-01 -8.594881188851491993e-01 8.331144691647024772e-03 1.306977065636735915e+02 5.146617748261894576e+02
-3.697160889245887372e-01 -8.823944534589950317e-01 8.494222065536394944e-03 1.395872342938806128e+02 5.047562994929450042e+02
-4.483425874150602231e-01 -8.904730418218913535e-01 8.591092432992542688e-03 1.380263068518272007e+02 5.048933404155951052e+02
-4.956159159403366044e-01 -9.499271974709793120e-01 8.087220986596628178e-03 1.272310141736606397e+02 5.238152315391636193e+02
-4.935768232624630492e-01 -8.949326030139574950e-01 8.474107021113282817e-03 1.375122448763389684e+02 5.086677677992875601e+02
-4.940585425895394067e-01 -1.016371849688698870e+00 8.108062811700598310e-03 1.267419971569098038e+02 5.153964374748034061e+02
-5.638183125879019375e-01 -1.002434928877860232e+00 8.416009351366755473e-03 1.276187081494723969e+02 5.068621594338284240e+02
